Legacy_Customer_ID,Age,Employment_Type,Education_Level,Annual_Income($),Credit_Score,Region,Account_Type,Customer_Feedback,CLV_Score,Complaint_Count,Contact_Preference,Subscription_Tier,Target
ID_0213,61,Unemployed,PhD,852.46,730.3901254,Northeast,Savings,Loyalty program advantages are useful,16.9,1,Email,Basic,0
ID_0214,50,Freelancer,PhD,109253.96,655.3687326,Midwest,Joint,Billing problems caused frustration that needs resolution,33.9,0,Phone,Basic,1
ID_0215,35,Unemployed,,65206.13,693.3915718,Midwest,Checking,Highly recommend this service without hesitation,34.6,0,App,Premium,0
ID_0216,61,Unemployed,Bachelor,153731.58,689.6322783,West Coast,Checking,Product value outstripped anticipations,45.9,0,App,Basic,0
ID_0217,42,Self-Employed,Bachelor,146416.02,716.1389477,Midwest,Checking,Loyalty program advantages are advantageous,31.4,0,Phone,Basic,1
ID_0218,28,Self-Employed,Associate,157555.08,741.2921829,Midwest,Checking,Loyalty program incentives are advantageous,8.2,1,Text,Basic,1
ID_0219,28,Freelancer,Associate,56420.64,740.9102878,Midwest,Joint,Website navigation needs improvement,31.2,1,App,Enterprise,1
ID_0220,28,Salaried,PhD,34502.16,631.1994123,Midwest,Savings,Return process was problematic,18.2,1,Email,Basic,1
ID_0221,35,Self-Employed,Bachelor,133288.11,773.1970494,Southwest,Joint,Technical support was delayed affecting my schedule,42.9,0,Email,Premium,0
ID_0222,50,Salaried,Associate,51016.38,732.6284423,Southwest,Savings,Billing problems caused frustration that needs resolution,59.9,0,Email,Basic,0
ID_0223,61,Unemployed,High School,17225.89,789.2266024,Southwest,Joint,Return process was overly complex,20.5,0,Email,Basic,0
ID_0224,42,Self-Employed,PhD,164121.6,742.2099164,Southwest,Checking,Technical support was delayed affecting my schedule,44.8,2,Text,Premium,0
ID_0225,42,Freelancer,Master,182055.27,775.0661479,Northeast,Checking,Loyalty program advantages are advantageous,10.3,0,Phone,Basic,0
ID_0226,35,Freelancer,PhD,53374.87,743.3272656,Southwest,Joint,Excellent customer service experience,43.3,1,Text,Basic,1
ID_0227,28,Freelancer,Master,6691.05,787.3112878,Midwest,Joint,Website user experience needs improvement,,1,Phone,Basic,0
ID_0228,35,Self-Employed,Bachelor,41712.8,746.1125318,Southwest,Savings,Delivery was deferred by 3 days,56.3,0,Phone,Basic,1
ID_0229,50,Salaried,Master,138319.18,715.1042377,,Joint,Return process was overly complex,28.1,0,Phone,Premium,1
ID_0230,50,Unemployed,Bachelor,197241.19,833.621736,West Coast,Joint,Return process was problematic,12.5,1,Email,Basic,1
ID_0231,61,Salaried,High School,19336.98,764.4518561,Midwest,Savings,Delivery was held up by 3 days,9.7,0,Text,Premium,0
ID_0232,61,Salaried,Master,5892.35,748.6872211,Southwest,Savings,Billing setbacks caused frustration,15.4,0,Email,Basic,0
ID_0233,50,Unemployed,PhD,178366.06,656.1847792,Southwest,Savings,Loyalty program privileges are profitable,8,0,Phone,Basic,0
ID_0234,50,Unemployed,Bachelor,41932.31,655.5846191,Southwest,Joint,Product grade outdid anticipations,15.2,1,Email,Premium,0
ID_0235,50,Self-Employed,PhD,66330.97,734.6357741,Northeast,,Billing challenges caused frustration,37.6,1,App,Basic,1
ID_0236,35,Self-Employed,Associate,292746.64,727.2760599,Southwest,Checking,Loyalty program perks are useful,34.5,2,App,Basic,0
ID_0237,50,Self-Employed,Bachelor,5855.11,689.2938717,West Coast,Checking,Loyalty program rewards are beneficial,55.9,0,Phone,Basic,0
ID_0238,42,Self-Employed,Master,88827.38,727.049135,Midwest,,Delivery was held up by 3 days,35.5,1,Phone,Basic,1
ID_0239,28,Self-Employed,Bachelor,6544.57,799.4313464,Midwest,Joint,Billing challenges caused frustration,27.4,0,Phone,Premium,0
ID_0240,50,Unemployed,PhD,40014.11,754.7701237,Southwest,Checking,Technical support was delayed causing inconvenience,34.5,0,Email,Basic,1
ID_0241,28,,High School,138439.06,662.9495745,Southwest,Joint,Technical support was ignoring,13.1,0,Email,Basic,1
ID_0242,35,Self-Employed,Bachelor,48299.48,714.4245586,Southwest,Joint,Billing problems caused frustration that needs resolution,32.9,0,Phone,Premium,1
ID_0243,28,Self-Employed,Master,499107.54,679.751676,Midwest,Checking,Billing difficulties caused frustration,53,0,Email,Basic,0
ID_0244,35,Salaried,,69601.81,700.6150042,Midwest,Savings,Product grade transcended anticipations,14.6,1,Email,Basic,0
ID_0245,42,Self-Employed,High School,32926.7,699.3192167,Northeast,Joint,Product caliber outstripped anticipations,53.3,1,Email,Basic,1
ID_0246,35,Salaried,Associate,21131.35,696.1177209,West Coast,Checking,Delivery was held up by 3 days,27.6,4,Email,Premium,0
ID_0247,35,Salaried,Bachelor,36684.65,657.2432314,Northeast,Joint,Highly recommend this service without hesitation,15,1,Email,Enterprise,1
ID_0248,61,Unemployed,PhD,39615.49,713.6172659,West Coast,Savings,Product grade transcended anticipations,26.7,0,Email,Premium,1
ID_0249,50,Freelancer,PhD,6051.02,691.9696182,Northeast,Savings,,8.5,1,Email,Basic,1
ID_0250,50,Unemployed,Master,39215.58,573.5275655,Midwest,Checking,Billing difficulties caused frustration,39.4,2,Email,Premium,0
ID_0251,42,Freelancer,PhD,53045.63,822.6486012,Northeast,Joint,Competitive pricing compared to others,10.5,1,Phone,Basic,0
ID_0252,42,Freelancer,High School,109037.28,774.4384827,,Joint,,14.8,0,App,Basic,1
ID_0253,50,Freelancer,PhD,90885.1,701.1849638,Southwest,Joint,Technical support was delayed causing inconvenience,62.9,1,Email,Enterprise,0
ID_0254,61,Self-Employed,Master,104858.3,720.9409525,West Coast,Joint,Billing problems caused frustration that needs resolution,23.5,1,Text,Basic,0
ID_0255,50,Unemployed,Bachelor,713.9,661.4172826,Southwest,Checking,Billing concerns caused frustration,10,0,Email,Basic,0
ID_0256,61,Freelancer,Bachelor,20865.4,,Midwest,Savings,Excellent customer service experience,28.3,2,Phone,Premium,1
ID_0257,42,Salaried,,92120.94,814.8644347,West Coast,Checking,Excellent customer service experience,32.3,0,Phone,Premium,1
ID_0258,28,Self-Employed,Associate,56238.37,727.8346864,Northeast,Joint,Delivery was deferred by 3 days,38.6,2,Phone,Basic,0
ID_0259,42,Unemployed,,452.85,771.1765322,West Coast,Joint,Billing difficulties caused frustration,57.5,0,Phone,Basic,0
ID_0260,42,Freelancer,PhD,138734.24,728.7643389,Southwest,Savings,Product grade outdid anticipations,21.6,1,Email,Basic,1
ID_0261,35,Salaried,Master,125967.17,653.1637281,Midwest,Joint,Product grade outdid anticipations,27.5,0,Email,Basic,1
ID_0262,35,Unemployed,PhD,67575.07,699.4088316,Northeast,Checking,Billing challenges caused frustration,39.8,1,Text,Basic,0
ID_0263,35,Unemployed,Bachelor,5845.88,726.5963983,West Coast,Checking,Loyalty program perks are useful,19.2,1,Email,Basic,0
ID_0264,35,Self-Employed,Master,123644.2,697.2726141,Southwest,Savings,Technical support was ignoring,2.2,0,Email,Enterprise,1
ID_0265,61,Unemployed,PhD,74492.45,709.0673361,Northeast,Checking,Product grade outdid hopes,54.8,0,Email,Basic,1
ID_0266,50,Self-Employed,High School,129461.51,715.4300221,Midwest,Checking,,31.4,3,Email,Basic,1
ID_0267,28,Freelancer,Master,118431.08,715.9560751,Northeast,Checking,Highly recommend this service,,0,Phone,Basic,1
ID_0268,42,Self-Employed,High School,138087.78,722.6129245,Midwest,Checking,Product caliber outstripped anticipations,25.7,1,Phone,Basic,0
ID_0269,61,Salaried,Associate,62035.37,666.9697467,Northeast,Joint,Billing problems caused frustration requiring immediate attention,20.3,1,Email,Basic,0
ID_0270,28,Self-Employed,Master,12852.03,684.1491925,West Coast,Checking,Delivery was deferred by 3 days,65.8,0,Email,Enterprise,1
ID_0271,61,Salaried,High School,94534.98,655.7707867,Southwest,Savings,Billing problems caused frustration that needs resolution,38.6,1,Phone,Premium,1
ID_0272,61,,Bachelor,82350.69,768.8907775,West Coast,Savings,Product standard transcended forecasts,16.5,1,Phone,Basic,1
ID_0273,42,Unemployed,Bachelor,115241.09,614.7176529,West Coast,Checking,Loyalty program advantages are advantageous,25.8,0,App,Premium,1
ID_0274,50,Freelancer,Associate,15825.83,777.6795172,Midwest,Savings,Product grade surpassed anticipations,18.5,1,App,Basic,0
ID_0275,35,Salaried,Master,18434.99,789.3174699,Midwest,Checking,Return process was overly complex,16.2,1,App,Premium,0
ID_0276,50,Self-Employed,Master,187935.4,704.8909707,Midwest,Savings,Loyalty program incentives are advantageous,20.1,0,Phone,Basic,1
ID_0277,42,Self-Employed,Master,117827.47,589.8431456,West Coast,Savings,Highly recommend this service,44.1,0,Phone,Premium,1
ID_0278,42,Self-Employed,Associate,203018.54,701.9344719,Northeast,Checking,Loyalty program incentives are advantageous,3.1,0,Email,Basic,1
ID_0279,42,Unemployed,Master,120851.11,716.7907919,Northeast,Checking,Delivery was late by 3 days affecting my schedule,13.1,0,Phone,Basic,1
ID_0280,28,Unemployed,Bachelor,77282.35,669.470089,West Coast,Joint,Technical support was ignoring,47.5,0,Email,Premium,1
ID_0281,50,Salaried,High School,90244.52,694.2390803,West Coast,Checking,Delivery was postponed by 3 days,34.7,0,Text,Basic,0
ID_0282,50,Salaried,Bachelor,186947.15,796.5097599,Southwest,Checking,Product grade beat projections,43.1,0,Email,Basic,0
ID_0283,61,Unemployed,Bachelor,73496.4,753.2463581,Midwest,Joint,Product grade surpassed projections,52.2,2,Phone,Basic,0
ID_0284,61,Salaried,High School,85062.58,673.7717943,Midwest,Checking,Delivery was postponed by 3 days,1,0,Email,Premium,0
ID_0285,61,Freelancer,Bachelor,14464.26,640.1200415,West Coast,Checking,Loyalty program perks are useful,28.6,0,Phone,Basic,0
ID_0286,42,Freelancer,Associate,54595.87,703.6491341,West Coast,Joint,Website design needs improvement,34,1,Email,Basic,0
ID_0287,50,Unemployed,High School,107115.33,709.327161,Northeast,Checking,Technical support was delayed affecting my schedule,16.6,1,Email,Enterprise,0
ID_0288,42,Salaried,Bachelor,26860.25,744.8099594,West Coast,Checking,Website layout needs improvement,38.3,1,Email,Basic,0
ID_0289,28,Self-Employed,PhD,19207.05,693.2341644,Northeast,Joint,Product grade beat projections,11.9,0,Email,Basic,0
ID_0290,61,Freelancer,Bachelor,32013.14,745.5749788,West Coast,Joint,Product grade outdid anticipations,28.7,2,Email,Premium,0
ID_0291,42,Unemployed,Associate,23495.13,816.757702,Southwest,Savings,Loyalty program incentives are advantageous,31.7,1,Email,Premium,0
ID_0292,42,Salaried,Master,20566.62,760.7750511,Southwest,Checking,Product standard transcended forecasts,31.7,1,Text,Enterprise,1
ID_0293,28,Unemployed,Bachelor,47015.7,717.5955746,Northeast,Savings,Billing setbacks caused frustration,25.9,0,Email,Basic,0
ID_0294,35,,Master,202658.1,710.8424764,Midwest,Savings,Loyalty program perks are useful,15.9,0,Email,Basic,0
ID_0295,50,Freelancer,PhD,60126.2,702.1663433,Southwest,Joint,Delivery was pushed back by 3 days,32.8,4,App,Premium,0
ID_0296,35,Unemployed,Bachelor,17693.34,779.0320456,Northeast,Checking,Return process was problematic,38,2,Phone,Premium,1
ID_0297,61,Unemployed,High School,6808.1,688.6343277,West Coast,Checking,Product grade surpassed anticipations,15.9,0,Email,Premium,0
ID_0298,42,Unemployed,Master,101255.51,722.2611354,West Coast,Joint,,20.3,3,Email,Basic,1
ID_0299,28,Self-Employed,PhD,41017.61,722.5598951,Northeast,Savings,Loyalty program perks are useful,34.2,3,Text,Basic,0
ID_0300,28,Unemployed,High School,146626.91,694.9107904,Midwest,Joint,Delivery was held up by 3 days,31.6,0,Email,Basic,0
ID_0301,50,Self-Employed,High School,91576.6,651.3767226,Northeast,Checking,Loyalty program privileges are profitable,45.3,1,Email,Enterprise,0
ID_0302,35,Self-Employed,High School,135219.66,736.1487252,Northeast,Joint,Highly recommend this service to colleagues,52.2,1,Phone,Basic,0
ID_0303,50,Self-Employed,High School,26977.31,716.9498014,Southwest,Checking,Loyalty program perks are useful,,0,Email,Basic,1
ID_0304,42,Freelancer,Bachelor,100199.83,745.0120235,Northeast,Savings,Loyalty program privileges are profitable,36.4,0,Text,Basic,1
ID_0305,50,Freelancer,Bachelor,26061.8,693.3199847,Northeast,Checking,Loyalty program perks are useful,67.5,1,Email,Basic,1
ID_0306,28,Unemployed,Bachelor,237830.4,781.0410649,West Coast,Savings,Billing problems caused frustration requiring immediate attention,18,0,Phone,Basic,0
ID_0307,28,Unemployed,PhD,85988.57,676.1613109,Southwest,Savings,Technical support was ignoring,25.4,0,Phone,Premium,0
ID_0308,61,Freelancer,PhD,33347.17,805.6020142,West Coast,Checking,Highly recommend this service to colleagues,36.5,0,Email,Basic,1
ID_0309,61,Salaried,PhD,26693.59,632.6181745,West Coast,Checking,Billing problems caused frustration that needs resolution,3.9,0,Text,Basic,0
ID_0310,42,Freelancer,Associate,18008.58,741.7385032,Midwest,Savings,Website navigation needs improvement,19.5,0,App,Basic,0
ID_0311,35,Self-Employed,PhD,100832.7,743.7715341,Midwest,Joint,Loyalty program incentives are advantageous,2.8,0,Email,Premium,0
ID_0312,50,Freelancer,Bachelor,20979.37,680.2221466,Southwest,Checking,Product value beat anticipations,,0,App,Enterprise,0
ID_0313,42,Self-Employed,Bachelor,76892.47,741.2196969,Southwest,Savings,Return process was overly complex,11.9,0,Email,Premium,1
ID_0314,61,Unemployed,Associate,26128.01,783.9759335,Midwest,Savings,Product value outstripped anticipations,16.4,0,Text,Premium,1
ID_0315,50,Salaried,Associate,92192.49,609.159058,Midwest,Joint,Product caliber outstripped anticipations,23.6,1,Email,Basic,1
ID_0316,61,Unemployed,PhD,143401.27,745.1372404,Midwest,Checking,Loyalty program perks are beneficial,23.3,0,Email,Premium,0
ID_0317,50,Self-Employed,Master,127941.29,595.336459,Midwest,Savings,Return process was difficult,22.1,0,Email,Enterprise,0
ID_0318,35,Self-Employed,Associate,121606.94,671.7167598,Midwest,Joint,Return process was confusing,37.3,0,Email,Basic,0
ID_0319,42,Self-Employed,High School,17672.62,801.4583182,,Savings,Website user experience needs improvement,17.8,0,Email,Basic,0
ID_0320,50,Salaried,Bachelor,7865.68,690.9108983,Southwest,Checking,Loyalty program advantages are advantageous,21.8,0,App,Enterprise,0
ID_0321,28,,High School,102040.38,661.3060018,West Coast,Joint,Loyalty program perks are profitable,31.6,1,Text,Premium,1
ID_0322,28,Unemployed,Bachelor,39050.31,,West Coast,Savings,Loyalty program perks are beneficial,15.4,1,Email,Basic,1
ID_0323,50,Unemployed,Bachelor,48130.71,823.3953169,Northeast,Joint,Product caliber outstripped anticipations,13.2,0,Email,Enterprise,0
ID_0324,50,Freelancer,Associate,2689.79,628.4158876,West Coast,Checking,Product grade transcended anticipations,17.3,1,Text,Basic,1
ID_0325,50,Unemployed,Associate,25545.3,667.4345044,Midwest,Joint,Technical support was delayed causing inconvenience,56.2,1,Email,Basic,1
ID_0326,28,Salaried,High School,2911.8,794.8715842,Midwest,,Loyalty program advantages are advantageous,29.5,1,Email,Premium,0
ID_0327,28,Unemployed,Bachelor,179647.6,812.8851172,Northeast,Savings,Delivery was pushed back by 3 days,12,0,Phone,Basic,1
ID_0328,50,,High School,23707.88,714.8284388,Northeast,Checking,Technical support was delayed affecting my schedule,7.4,1,Email,Premium,0
ID_0329,61,Freelancer,Master,69270.49,658.0473649,Northeast,Savings,Billing concerns caused frustration,35.3,2,Email,Basic,0
ID_0330,61,Salaried,High School,3379.54,824.7921751,Northeast,Savings,Loyalty program advantages are advantageous,19,0,Phone,Basic,0
ID_0331,35,Freelancer,PhD,93428.14,,Northeast,Checking,Product standard transcended forecasts,42.9,0,Phone,Basic,1
ID_0332,42,Salaried,,33160.57,753.9473494,West Coast,Savings,,50.4,1,Email,Basic,0
ID_0333,61,Self-Employed,PhD,193969.19,679.3798826,Northeast,Joint,Product caliber transcended anticipations,26.3,2,App,Basic,0
ID_0334,28,Freelancer,PhD,186176.54,717.548533,West Coast,Savings,Loyalty program advantages are advantageous,21.8,2,Phone,Enterprise,0
ID_0335,61,Unemployed,PhD,33445.22,711.9819959,Southwest,Checking,Product caliber transcended anticipations,26.9,0,Email,Basic,0
ID_0336,35,Salaried,Master,196540.44,736.5425652,Northeast,Joint,Billing problems caused frustration requiring immediate attention,10.6,1,Email,Basic,1
ID_0337,35,Freelancer,High School,472742.57,792.5500719,Northeast,Joint,Loyalty program incentives are advantageous,18.7,0,Email,Basic,1
ID_0338,42,Unemployed,High School,148354.53,763.9708521,West Coast,Savings,Loyalty program advantages are advantageous,15.5,0,Email,Premium,0
ID_0339,61,Freelancer,Master,158397.54,666.1311962,Southwest,Savings,Technical support was ignoring,9.9,2,Email,Basic,0
ID_0340,28,Freelancer,Bachelor,24340.71,788.8248225,West Coast,Checking,Return process was confusing,8.9,0,Email,Basic,0
ID_0341,28,Freelancer,Associate,73072.78,735.656607,West Coast,Joint,Product standard transcended forecasts,50.1,2,Email,Basic,0
ID_0342,50,Salaried,High School,5918.07,754.3532898,Northeast,Checking,Website user experience needs improvement,11.5,0,Phone,Basic,0
ID_0343,28,Unemployed,Associate,8477.02,793.327043,Midwest,Savings,Delivery was deferred by 3 days,51.4,2,Phone,Basic,0
ID_0344,42,Self-Employed,,578488.85,664.4209875,Midwest,Joint,Technical support was unavailable,28.8,2,Phone,Premium,0
ID_0345,42,Salaried,Bachelor,33615.3,718.2087211,,Checking,Loyalty program rewards are beneficial,30,1,Phone,Enterprise,1
ID_0346,28,Salaried,Bachelor,117219.78,693.4272724,Northeast,Checking,Website layout needs improvement,15.5,1,App,Basic,1
ID_0347,28,Salaried,Bachelor,139683.15,641.6070287,,,Highly recommend this service,26.8,1,Phone,Premium,0
ID_0348,50,Self-Employed,Master,165927.83,737.3354989,Midwest,Checking,Website navigation needs improvement,57.8,0,Email,Enterprise,0
ID_0349,28,Unemployed,PhD,513752.51,845.5778276,Southwest,Checking,Product value beat anticipations,61.1,0,Email,Enterprise,1
ID_0350,50,Unemployed,PhD,23494.67,627.9961128,Midwest,Joint,Loyalty program incentives are advantageous,17.3,1,Text,Enterprise,0
ID_0351,50,Unemployed,Associate,3500.94,718.3859694,Northeast,Checking,Loyalty program rewards are beneficial,11.8,2,Email,Premium,1
ID_0352,28,Freelancer,PhD,45020.62,752.0271468,West Coast,Joint,Product grade beat projections,26.4,2,Email,Basic,1
ID_0353,35,Freelancer,PhD,11845.16,726.1539101,Southwest,,Delivery was late by 3 days affecting my schedule,44.4,0,Phone,Basic,0
ID_0354,35,Freelancer,Bachelor,1927.9,714.3435974,Southwest,Savings,Return process was problematic,48.9,1,Phone,Basic,0
ID_0355,50,Self-Employed,Bachelor,37991.11,655.0391818,West Coast,Savings,Product grade outdid hopes,57.1,0,Phone,Premium,1
ID_0356,28,Freelancer,Associate,130157.59,731.6393371,Southwest,Checking,Competitive pricing compared to others,35.2,0,Email,Basic,0
ID_0357,35,Self-Employed,High School,70985.81,682.1618011,Midwest,Savings,Website design needs improvement,7.8,0,Email,Basic,0
ID_0358,28,Unemployed,Associate,31883.32,610.5039148,West Coast,Joint,Loyalty program rewards are beneficial,34.1,0,App,Basic,1
ID_0359,28,Freelancer,Associate,90295.96,779.729611,Midwest,Checking,,14.7,2,Email,Premium,0
ID_0360,28,Freelancer,Master,22439.08,,Midwest,Joint,Website layout needs improvement,35.3,0,Email,Premium,0
ID_0361,61,Salaried,Master,1231.3,722.5830488,Northeast,Checking,Product grade outdid anticipations,3,1,Email,Basic,1
ID_0362,28,Self-Employed,Associate,122860.87,731.4537344,Midwest,Savings,Technical support was delayed affecting my schedule,11.9,3,Text,Basic,0
ID_0363,61,Unemployed,Associate,83086.06,773.7159006,Northeast,Joint,Loyalty program advantages are advantageous,28.9,0,Phone,Premium,0
ID_0364,50,Salaried,Associate,122124.34,731.2169828,Southwest,Savings,Product caliber outstripped anticipations,20.3,0,App,Basic,1
ID_0365,35,Salaried,PhD,3375.89,765.2008777,Southwest,,Website user experience needs improvement,34.2,0,Email,Basic,0
ID_0366,35,Unemployed,Master,154252.84,705.12589,Northeast,Checking,Loyalty program rewards are beneficial,45.9,0,Email,Basic,1
ID_0367,35,Salaried,Associate,82138.73,785.5991869,Midwest,Joint,Highly recommend this service without hesitation,45.3,4,Email,Enterprise,1
ID_0368,35,Self-Employed,Bachelor,70441.81,736.0392863,West Coast,Savings,Delivery was late by 3 days affecting my schedule,44.5,1,Text,Basic,0
ID_0369,35,Self-Employed,Bachelor,83283.05,729.7025972,West Coast,Checking,Loyalty program advantages are useful,6.2,0,Email,Basic,0
ID_0370,35,Freelancer,PhD,169854.74,656.4969456,Northeast,Checking,Billing concerns caused frustration,22.5,1,Email,Premium,0
ID_0371,35,Salaried,PhD,75153.09,734.3477927,Southwest,Checking,Delivery was deferred by 3 days,22.6,1,Phone,Basic,0
ID_0372,50,Freelancer,High School,73930.1,678.4022541,,Savings,Highly recommend this service to colleagues,37,0,Email,Basic,0
ID_0373,28,Salaried,High School,397417.69,,West Coast,Checking,Product grade surpassed anticipations,38.2,0,Phone,Basic,1
ID_0374,42,Self-Employed,High School,120154.64,679.2312186,Northeast,Joint,Highly recommend this service to colleagues,26.2,0,Text,Enterprise,0
ID_0375,61,Self-Employed,PhD,49633.45,666.6882534,West Coast,Joint,Loyalty program incentives are advantageous,8.7,0,Email,Basic,0
ID_0376,42,Self-Employed,PhD,104459.78,826.2385702,Midwest,Savings,Return process was difficult,16.9,2,Email,Premium,1
ID_0377,42,Salaried,PhD,41908.03,786.5669531,Midwest,Joint,Website user experience needs improvement,49.1,1,Email,Enterprise,0
ID_0378,28,,Bachelor,22091.96,816.0183751,,Checking,Delivery was late by 3 days affecting my schedule,25.7,1,Email,Premium,1
ID_0379,28,Salaried,PhD,77218.35,658.855249,Northeast,Savings,Return process was difficult,39.7,3,Email,Premium,0
ID_0380,28,Freelancer,Bachelor,223857.83,723.5626875,Midwest,Checking,Return process was confusing,22.3,1,Phone,Premium,0
ID_0381,35,Salaried,High School,224998.6,655.3246187,Southwest,Savings,Billing problems caused frustration requiring immediate attention,38.4,0,Email,Enterprise,1
ID_0382,50,Freelancer,High School,35564.54,685.2152561,Northeast,Savings,Website layout needs improvement,67,0,App,Enterprise,1
ID_0383,35,Salaried,High School,63757.92,674.0936508,Midwest,Checking,Loyalty program privileges are advantageous,62.5,2,Email,Enterprise,1
ID_0384,50,Freelancer,Associate,20212.6,781.9792003,,Joint,Billing setbacks caused frustration,7.7,2,Email,Premium,1
ID_0385,50,Self-Employed,Associate,461825.93,700.1885161,Southwest,Joint,Technical support was ignoring,28,0,Email,Basic,1
ID_0386,42,Freelancer,Master,337411.01,773.4189667,Southwest,Savings,Product standard transcended forecasts,36.1,0,Phone,Basic,0
ID_0387,42,Self-Employed,Master,89115.7,750.2060445,Southwest,Checking,Billing concerns caused frustration,16.2,1,Email,Basic,0
ID_0388,50,Self-Employed,Master,138699.21,835.1819376,Southwest,Checking,,5.4,1,Text,Enterprise,1
ID_0389,50,Freelancer,Associate,106727.5,646.0277888,West Coast,Savings,Product grade outdid anticipations,12.9,0,Phone,Premium,1
ID_0390,35,Salaried,Associate,76443.13,782.961662,Southwest,Joint,Product caliber outstripped anticipations,31.9,0,App,Basic,1
ID_0391,35,Salaried,Master,4660.02,777.3220435,West Coast,Checking,Technical support was delayed causing inconvenience,46.2,0,Phone,Basic,0
ID_0392,42,Unemployed,Master,51555.66,671.3310581,Northeast,Joint,Loyalty program perks are useful,47.8,1,Email,Basic,0
ID_0393,28,Salaried,PhD,95478.19,770.3566668,Midwest,Joint,Website design needs improvement,43.1,1,Text,Basic,1
ID_0394,50,Unemployed,Master,96198.76,736.8072482,West Coast,Savings,Return process was difficult,52,4,App,Premium,0
ID_0395,35,Salaried,PhD,39695.37,708.626187,Northeast,Savings,Website design needs improvement,13.1,0,App,Basic,1
ID_0396,42,Salaried,Bachelor,241571.34,678.8032257,Northeast,Joint,Loyalty program privileges are profitable,25,3,Email,Basic,1
ID_0397,35,Self-Employed,Associate,15567.78,684.0445274,West Coast,Checking,Product grade transcended forecasts,6,1,Phone,Basic,0
ID_0398,50,Unemployed,Master,58978.64,822.4906048,Northeast,Checking,Loyalty program privileges are profitable,38.2,1,Email,Basic,1
ID_0399,50,Salaried,Associate,99793.28,720.0341409,Northeast,Savings,Product grade outdid anticipations,6.5,0,Email,Enterprise,1
ID_0400,61,Unemployed,Associate,101530.02,759.1065001,West Coast,Joint,Loyalty program perks are useful,43.6,1,Phone,Basic,0
ID_0401,28,Self-Employed,Associate,88904.98,680.4550309,Northeast,Checking,Technical support was ignoring,29.2,0,App,Enterprise,1
ID_0402,61,Self-Employed,Bachelor,27368.41,681.0073527,Southwest,Checking,Loyalty program advantages are useful,43.1,2,Phone,Basic,0
ID_0403,42,Unemployed,High School,14437.04,774.0992405,Southwest,Savings,Billing setbacks caused frustration,27.6,2,Text,Basic,1
ID_0404,35,Self-Employed,Master,85887.19,652.5211894,Midwest,Joint,Delivery was late by 3 days affecting my schedule,51.3,1,Email,Premium,0
ID_0405,42,Freelancer,High School,77736.54,699.2393116,Northeast,Checking,Loyalty program rewards are beneficial,40,0,Email,Premium,1
ID_0406,50,Freelancer,High School,16801.6,721.7013706,Midwest,Savings,Loyalty program perks are profitable,18.1,1,Phone,Basic,0
ID_0407,61,,High School,103806.4,725.5686301,Southwest,Checking,Product value outstripped anticipations,23.8,0,Email,Basic,0
ID_0408,61,Freelancer,Associate,51619.23,711.0453357,Southwest,Checking,Website user experience needs improvement,21.8,0,Text,Basic,1
ID_0409,61,Salaried,PhD,93661.45,739.7909891,Southwest,Checking,Technical support was delayed causing inconvenience,2.7,1,Email,Premium,0
ID_0410,42,Unemployed,Associate,154382.07,754.6427878,Northeast,Savings,Loyalty program incentives are advantageous,34.5,1,Email,Basic,0
ID_0411,50,Salaried,Associate,15810.21,756.7318773,Northeast,Joint,Loyalty program advantages are advantageous,21.5,1,Phone,Basic,1
ID_0412,35,Unemployed,High School,1643.09,670.7098096,Southwest,Savings,Delivery was postponed by 3 days,15.1,0,Email,Premium,1
ID_0413,35,Self-Employed,Associate,128354.83,705.7922451,Midwest,Joint,Loyalty program rewards are beneficial,35.9,1,App,Basic,0
ID_0414,42,Salaried,High School,79970.81,779.7381431,Midwest,Checking,Billing concerns caused frustration,24,0,Email,Basic,1
ID_0415,61,,PhD,102235.63,764.7323594,West Coast,Joint,,23.7,0,Email,Basic,0
ID_0416,28,Self-Employed,Master,154794.86,651.3570274,Southwest,Checking,Product value outstripped anticipations,4.1,1,Text,Enterprise,0
ID_0417,42,Unemployed,High School,138005.34,737.573995,Midwest,Checking,Product grade surpassed anticipations,11.8,0,Email,Basic,0
ID_0418,42,Unemployed,PhD,275582.6,621.0887375,Southwest,Savings,Billing challenges caused frustration,1.9,0,Text,Enterprise,1
ID_0419,50,Unemployed,Master,65257.12,722.3467451,Midwest,Checking,Website layout needs improvement,19.7,0,Email,Basic,1
ID_0420,35,Salaried,Bachelor,56983.93,814.8883508,West Coast,Savings,Billing challenges caused frustration,36.1,0,Email,Premium,1
ID_0421,42,Freelancer,High School,43687.95,672.6053641,West Coast,Joint,Product grade surpassed projections,34.7,2,App,Basic,1
ID_0422,42,Unemployed,High School,14184.02,678.2838477,Southwest,Joint,Delivery was deferred by 3 days,12.6,1,Text,Basic,0
ID_0423,61,Unemployed,Bachelor,72254.41,758.2014891,Midwest,Checking,Product grade surpassed projections,19,2,Email,Premium,0
ID_0424,61,Salaried,Bachelor,27570.89,642.8599242,Northeast,Savings,Return process was convoluted,12.8,1,Phone,Premium,0
ID_0425,28,Unemployed,High School,216087.64,688.3622485,West Coast,Checking,Product grade transcended forecasts,16.5,1,App,Premium,0
ID_0426,50,Salaried,Bachelor,74385.77,749.8220569,Southwest,Savings,Technical support was unavailable,33.2,2,Email,Premium,0
